#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV1607	species	Leucocryptos marina	Eukaryota	Cryptophyceae	Cryptophyceae	Kathablepharidacea	Katablepharidaceae	Leucocryptos	Leucocryptos marina	best hit
ASV1609	species	Korotnevella stella	Eukaryota	Discosea	Flabellinia	Dactylopodida	Paramoebidae	Korotnevella	Korotnevella stella	lca
ASV1621	species	Korotnevella sp. 1	Eukaryota	Discosea	Flabellinia	Dactylopodida	Paramoebidae	Korotnevella	Korotnevella sp. 1	lca
ASV1637	species	Coccotylus truncatus	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	Phyllophoraceae	Coccotylus	Coccotylus truncatus	best hit
ASV1640	species	invalid taxid	invalid taxid	invalid taxid	invalid taxid	invalid taxid	invalid taxid	invalid taxid	invalid taxid	best hit
ASV1647	species	Nothria conchylega	Eukaryota	Annelida	Polychaeta	Eunicida	Onuphidae	Nothria	Nothria conchylega	best hit
ASV1651	species	Thalassarachna basteri	Eukaryota	Arthropoda	Arachnida	Trombidiformes	Halacaridae	Thalassarachna	Thalassarachna basteri	best hit
ASV166	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV1668	species	Tautogolabrus adspersus	Eukaryota	Chordata	Actinopteri	Labriformes	Labridae	Tautogolabrus	Tautogolabrus adspersus	best hit
ASV1669	species	uncultured Flavobacteriales bacterium	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	unknown family	unknown genus	uncultured Flavobacteriales bacterium	lca
ASV1671	species	Pseudogymnoascus pannorum	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	Pseudogymnoascus pannorum	lca
ASV1679	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV168	species	Thalassiosira pseudonana	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana	best hit
ASV1684	species	Dictyocha speculum	Eukaryota	Dictyochophyceae	Dictyochophyceae	Dictyochales	Dictyochaceae	Dictyocha	Dictyocha speculum	best hit
ASV1685	species	Acartia hudsonica	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia hudsonica	best hit
ASV1686	species	Chironomidae sp. BIOUG22045-E04	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Chironomidae sp. BIOUG22045-E04	best hit
ASV1689	species	Nothria conchylega	Eukaryota	Annelida	Polychaeta	Eunicida	Onuphidae	Nothria	Nothria conchylega	best hit
ASV1693	species	Calanus sp. HLC-25835	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus sp. HLC-25835	best hit
ASV1694	species	Paraleuctra sp. BOLD:ACB9919	Eukaryota	Arthropoda	Insecta	Plecoptera	Leuctridae	Paraleuctra	Paraleuctra sp. BOLD:ACB9919	best hit
ASV1699	species	Bangia sp. 2BAN	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	Bangia	Bangia sp. 2BAN	best hit
ASV1709	species	Penicillium canescens	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium canescens	best hit
ASV1712	species	Metridia longa	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia longa	lca
ASV1717	genus	Cochliopodium	Eukaryota	Discosea	unknown class	Himatismenida	Cochliopodiidae	Cochliopodium	no identification	lca
ASV1720	species	Sarsia tubulosa	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	Sarsia	Sarsia tubulosa	best hit
ASV1723	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV1728	species	Microcalanus sp. MUU1.NWATLA	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Microcalanus	Microcalanus sp. MUU1.NWATLA	lca
ASV1738	species	Ectocarpus sp. 10 AP-2014	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Ectocarpaceae	Ectocarpus	Ectocarpus sp. 10 AP-2014	best hit
ASV1744	species	Phaeocystis antarctica	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis antarctica	lca
ASV1746	species	Spongilla lacustris	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	Spongilla lacustris	best hit
ASV1747	species	Austrarchaea sp. QLD_2	Eukaryota	Arthropoda	Arachnida	Araneae	Archaeidae	Austrarchaea	Austrarchaea sp. QLD_2	lca
ASV1752	species	Melosira varians	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira varians	best hit
ASV176	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV1763	species	Calanus finmarchicus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus finmarchicus	best hit
ASV1764	species	Ephemerella subvaria	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae	Ephemerella	Ephemerella subvaria	best hit
ASV178	species	Leptophlebia sp. BOLD:AAX5673	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptophlebiidae	Leptophlebia	Leptophlebia sp. BOLD:AAX5673	best hit
ASV1786	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV1788	species	Phymatolithon laevigatum	Eukaryota	Rhodophyta	Florideophyceae	Hapalidiales	Hapalidiaceae	Phymatolithon	Phymatolithon laevigatum	best hit
ASV179	genus	Phaeocystis	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	no identification	lca
ASV180	genus	Phaeocystis	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	no identification	lca
ASV1806	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	lca
ASV1817	species	Aporrectodea limicola	Eukaryota	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Aporrectodea	Aporrectodea limicola	best hit
ASV182	species	Oithona similis	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis	best hit
ASV1822	species	Isoperla signata	Eukaryota	Arthropoda	Insecta	Plecoptera	Perlodidae	Isoperla	Isoperla signata	best hit
ASV1827	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV1842	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV1850	genus	Candidatus Pelagibacter	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV1854	species	Margalefidinium polykrikoides	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium polykrikoides	best hit
ASV1858	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV1863	genus	Korotnevella	Eukaryota	Discosea	Flabellinia	Dactylopodida	Paramoebidae	Korotnevella	no identification	lca
ASV1865	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV187	species	Eurytemora affinis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Temoridae	Eurytemora	Eurytemora affinis	best hit
ASV1871	species	Tetracladium apiense	Fungi	Ascomycota	Leotiomycetes	Helotiales	unknown family	Tetracladium	Tetracladium apiense	lca
ASV1872	species	Baetis tricaudatus	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis tricaudatus	best hit
ASV188	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV1884	species	Aeolidia papillosa	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Aeolidiidae	Aeolidia	Aeolidia papillosa	best hit
ASV19	species	Phaeocystis antarctica	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis antarctica	lca
ASV1903	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV1904	species	Lumbricillus lineatus	Eukaryota	Annelida	Clitellata	Enchytraeida	Enchytraeidae	Lumbricillus	Lumbricillus lineatus	best hit
ASV1919	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV1923	species	Tvetenia paucunca	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Tvetenia	Tvetenia paucunca	best hit
ASV193	species	Neoceratium tripos	Eukaryota	Dinophyceae	Dinophyceae	Gonyaulacales	Ceratiaceae	Neoceratium	Neoceratium tripos	best hit
ASV1932	species	Isoperla sp. BOLD:AAA6568	Eukaryota	Arthropoda	Insecta	Plecoptera	Perlodidae	Isoperla	Isoperla sp. BOLD:AAA6568	best hit
ASV1933	class	unknown class	Eukaryota	Oomycota	unknown class	no identification	no identification	no identification	no identification	lca
ASV1936	species	Gasterosteus wheatlandi	Eukaryota	Chordata	Actinopteri	Perciformes	Gasterosteidae	Gasterosteus	Gasterosteus wheatlandi	best hit
ASV1942	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV1943	species	Chironomidae sp. BOLD-2016	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Chironomidae sp. BOLD-2016	best hit
ASV1948	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV1951	species	Guinardia delicatula	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	Guinardia delicatula	best hit
ASV1954	species	Fridericia perrieri complex sp. CEB	Eukaryota	Annelida	Clitellata	Enchytraeida	Enchytraeidae	Fridericia	Fridericia perrieri complex sp. CEB	best hit
ASV1956	species	Juxtacribrilina mutabilis	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Cribrilinidae	Juxtacribrilina	Juxtacribrilina mutabilis	best hit
ASV1963	species	Emiliania huxleyi	Eukaryota	Haptophyta	unknown class	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi	best hit
ASV1964	species	Tipula abdominalis	Eukaryota	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	Tipula abdominalis	best hit
ASV1966	species	Evadne sp. 12NJNB0017	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne sp. 12NJNB0017	best hit
ASV1970	species	Korotnevella heteracantha	Eukaryota	Discosea	Flabellinia	Dactylopodida	Paramoebidae	Korotnevella	Korotnevella heteracantha	best hit
ASV1972	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV1978	species	Orthocladiinae sp. BOLD-2016	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Orthocladiinae sp. BOLD-2016	best hit
ASV1985	species	Cylindrotheca closterium	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	best hit
ASV1987	species	Margalefidinium polykrikoides	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium polykrikoides	best hit
ASV1988	species	Apeltes quadracus	Eukaryota	Chordata	Actinopteri	Perciformes	Gasterosteidae	Apeltes	Apeltes quadracus	best hit
ASV1990	genus	Leohumicola	Fungi	Ascomycota	Leotiomycetes	unknown order	unknown family	Leohumicola	no identification	lca
ASV1992	genus	Leohumicola	Fungi	Ascomycota	Leotiomycetes	unknown order	unknown family	Leohumicola	no identification	lca
ASV1999	order	Pleosporales	Fungi	Ascomycota	Dothideomycetes	Pleosporales	no identification	no identification	no identification	lca
ASV20	species	Calanus finmarchicus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus finmarchicus	best hit
ASV200	species	Acanthamoeba sp.	Eukaryota	Discosea	unknown class	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba sp.	best hit
ASV2005	species	Osmerus mordax	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus	Osmerus mordax	best hit
ASV2007	species	Ameletus subnotatus	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ameletidae	Ameletus	Ameletus subnotatus	lca
ASV2010	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV2012	genus	Tetracladium	Fungi	Ascomycota	Leotiomycetes	Helotiales	unknown family	Tetracladium	no identification	lca
ASV2029	genus	Pythium	Eukaryota	Oomycota	unknown class	Pythiales	Pythiaceae	Pythium	no identification	lca
ASV2032	species	Eurylophella prudentalis	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae	Eurylophella	Eurylophella prudentalis	best hit
ASV2033	species	Temora longicornis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Temoridae	Temora	Temora longicornis	best hit
ASV2034	genus	Flavobacterium	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	no identification	lca
ASV2040	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV2041	species	Baetis tricaudatus	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis tricaudatus	best hit
ASV2050	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV2054	class	unknown class	Eukaryota	Oomycota	unknown class	no identification	no identification	no identification	no identification	lca
ASV2055	species	Acrochaetium secundatum	Eukaryota	Rhodophyta	Florideophyceae	Acrochaetiales	Acrochaetiaceae	Acrochaetium	Acrochaetium secundatum	lca
ASV206	species	Marenzelleria sp. RA01	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Marenzelleria	Marenzelleria sp. RA01	best hit
ASV2064	species	Polyarthra sp. UO-2013	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Polyarthra	Polyarthra sp. UO-2013	best hit
ASV2066	species	Orthocladiinae sp. BOLD-2016	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Orthocladiinae sp. BOLD-2016	best hit
ASV2069	species	Temora sp.	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Temoridae	Temora	Temora sp.	lca
ASV2072	species	Synura sp.	Eukaryota	Synurophyceae	Synurophyceae	Synurales	Mallomonadaceae	Synura	Synura sp.	lca
ASV2078	species	Synchaeta vorax	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	Synchaeta vorax	best hit
ASV208	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV209	species	Obelia dichotoma	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	Obelia dichotoma	best hit
ASV2090	species	Acrochaetium moniliforme	Eukaryota	Rhodophyta	Florideophyceae	Acrochaetiales	Acrochaetiaceae	Acrochaetium	Acrochaetium moniliforme	best hit
ASV2092	genus	Nitzschia	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	no identification	lca
ASV2093	species	Membranipora membranacea	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora membranacea	best hit
ASV2097	species	Diamesa sp. BOLD-2016	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Diamesa	Diamesa sp. BOLD-2016	best hit
ASV21	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV210	species	Membranipora membranacea	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora membranacea	best hit
ASV2100	species	Picobiliphyte sp. MS584-11	Eukaryota	Picozoa	unknown class	unknown order	unknown family	unknown genus	Picobiliphyte sp. MS584-11	lca
ASV211	species	Polysiphonia sp. 3stricta	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	Polysiphonia sp. 3stricta	best hit
ASV2114	species	Eurytemora affinis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Temoridae	Eurytemora	Eurytemora affinis	best hit
ASV2116	species	Mytilus edulis	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus edulis	best hit
ASV2123	phylum	Ascomycota	Fungi	Ascomycota	no identification	no identification	no identification	no identification	no identification	lca
ASV213	species	Amphiura cipa	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphiura	Amphiura cipa	lca
ASV2133	species	Leathesia marina	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	Leathesia	Leathesia marina	best hit
ASV2134	genus	Globisporangium	Eukaryota	Oomycota	unknown class	Pythiales	Pythiaceae	Globisporangium	no identification	lca
ASV2138	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV214	species	Neoceratium tripos	Eukaryota	Dinophyceae	Dinophyceae	Gonyaulacales	Ceratiaceae	Neoceratium	Neoceratium tripos	best hit
ASV2145	species	Spiophanes cf. kroyeri VVP-2020	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Spiophanes	Spiophanes cf. kroyeri VVP-2020	best hit
ASV2148	species	Cognettia chalupskyi	Eukaryota	Annelida	Clitellata	Enchytraeida	Enchytraeidae	Cognettia	Cognettia chalupskyi	best hit
ASV2151	species	Acrochaetium sp. 1NL	Eukaryota	Rhodophyta	Florideophyceae	Acrochaetiales	Acrochaetiaceae	Acrochaetium	Acrochaetium sp. 1NL	lca
ASV2153	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	filtered out
ASV2159	species	Verticillium nonalfalfae	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium nonalfalfae	lca
ASV2160	species	Phycodrys fimbriata	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Phycodrys	Phycodrys fimbriata	best hit
ASV2163	phylum	Ascomycota	Fungi	Ascomycota	no identification	no identification	no identification	no identification	no identification	lca
ASV2164	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV217	species	Peltidiidae sp. 10PROBE-19037	Eukaryota	Arthropoda	Hexanauplia	Harpacticoida	Peltidiidae	unknown genus	Peltidiidae sp. 10PROBE-19037	best hit
