#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV850	species	uncultured phototrophic eukaryote	Eukaryota	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured phototrophic eukaryote	best hit
ASV851	species	Osmerus mordax	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus	Osmerus mordax	best hit
ASV852	species	Salmo salar	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Salmo	Salmo salar	best hit
ASV853	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV854	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV856	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV857	species	Ctenodiscus crispatus	Eukaryota	Echinodermata	Asteroidea	Paxillosida	Ctenodiscidae	Ctenodiscus	Ctenodiscus crispatus	best hit
ASV858	species	Salmo salar	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Salmo	Salmo salar	best hit
ASV859	species	Clupea harengus	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea harengus	best hit
ASV860	species	Thalassiosira nordenskioeldii	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira nordenskioeldii	best hit
ASV861	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV862	species	Myoxocephalus aenaeus	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Myoxocephalus	Myoxocephalus aenaeus	lca
ASV863	genus	Gadus	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	no identification	lca
ASV864	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV866	species	uncultured Nitrospina sp.	Pseudomonadati	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	uncultured Nitrospina sp.	best hit
ASV869	species	uncultured Bacteroidota bacterium	Pseudomonadati	Bacteroidota	unknown class	unknown order	unknown family	unknown genus	uncultured Bacteroidota bacterium	best hit
ASV870	species	Melanogrammus aeglefinus	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Melanogrammus	Melanogrammus aeglefinus	best hit
ASV871	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV872	species	Planctomycetaceae bacterium D2	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	unknown genus	Planctomycetaceae bacterium D2	best hit
ASV873	species	Fundulus heteroclitus	Eukaryota	Chordata	Actinopteri	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus heteroclitus	best hit
ASV874	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV875	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV876	species	Merluccius bilinearis	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius bilinearis	best hit
ASV877	species	Urophycis chuss	Eukaryota	Chordata	Actinopteri	Gadiformes	Phycidae	Urophycis	Urophycis chuss	lca
ASV878	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV879	species	uncultured Planctomycetota bacterium	Pseudomonadati	Planctomycetota	unknown class	unknown order	unknown family	unknown genus	uncultured Planctomycetota bacterium	best hit
ASV880	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV881	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV882	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV883	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV884	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV885	species	uncultured cyanobacterium	Bacillati	Cyanobacteriota	unknown class	unknown order	unknown family	unknown genus	uncultured cyanobacterium	best hit
ASV886	species	Angulodiscorbis quadrangularis	Eukaryota	Foraminifera	unknown class	Rotaliida	Glabratellidae	Angulodiscorbis	Angulodiscorbis quadrangularis	best hit
ASV887	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV888	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV889	species	Osmerus mordax	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus	Osmerus mordax	best hit
ASV890	species	Syngnathus fuscus	Eukaryota	Chordata	Actinopteri	Syngnathiformes	Syngnathidae	Syngnathus	Syngnathus fuscus	best hit
ASV891	species	uncultured Planctomycetaceae bacterium	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	unknown genus	uncultured Planctomycetaceae bacterium	best hit
ASV892	species	Gadus morhua	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	Gadus morhua	best hit
ASV893	species	Oncorhynchus mykiss	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus mykiss	best hit
ASV894	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV895	species	Ammodytes dubius	Eukaryota	Chordata	Actinopteri	Uranoscopiformes	Ammodytidae	Ammodytes	Ammodytes dubius	best hit
ASV896	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV898	species	Pholis gunnellus	Eukaryota	Chordata	Actinopteri	Perciformes	Pholidae	Pholis	Pholis gunnellus	lca
ASV899	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV900	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV901	species	Nephroselmis pyriformis	Viridiplantae	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	Nephroselmis pyriformis	best hit
ASV902	species	Scomberesox saurus	Eukaryota	Chordata	Actinopteri	Beloniformes	Belonidae	Scomberesox	Scomberesox saurus	best hit
ASV903	species	Psychrobium sp. nBUS_13	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Psychrobium	Psychrobium sp. nBUS_13	best hit
ASV904	species	uncultured Emiliania	Eukaryota	Haptophyta	unknown class	Isochrysidales	Noelaerhabdaceae	Emiliania	uncultured Emiliania	best hit
ASV905	species	Apeltes quadracus	Eukaryota	Chordata	Actinopteri	Perciformes	Gasterosteidae	Apeltes	Apeltes quadracus	lca
ASV906	genus	Ammodytes	Eukaryota	Chordata	Actinopteri	Uranoscopiformes	Ammodytidae	Ammodytes	no identification	lca
ASV907	genus	unknown genus	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	no identification	lca
ASV908	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV909	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV910	species	Homo sapiens	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	best hit
ASV911	species	uncultured Actinomycetes bacterium	Bacillati	Actinomycetota	Actinomycetes	unknown order	unknown family	unknown genus	uncultured Actinomycetes bacterium	best hit
ASV912	species	Melanogrammus aeglefinus	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Melanogrammus	Melanogrammus aeglefinus	best hit
ASV913	species	Urophycis chuss	Eukaryota	Chordata	Actinopteri	Gadiformes	Phycidae	Urophycis	Urophycis chuss	best hit
ASV914	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV915	species	Picochlorum sp. 'soloecismus'	Viridiplantae	Chlorophyta	Trebouxiophyceae	unknown order	unknown family	Picochlorum	Picochlorum sp. 'soloecismus'	best hit
ASV916	species	uncultured eukaryote	Eukaryota	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured eukaryote	best hit
ASV917	species	Menidia menidia	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Menidia	Menidia menidia	best hit
ASV920	species	Clupea harengus	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea harengus	lca
ASV921	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV922	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV924	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV925	species	Bos taurus	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos taurus	best hit
ASV926	species	Phalacroma mitra	Eukaryota	unknown phylum	Dinophyceae	Dinophysales	Dinophysaceae	Phalacroma	Phalacroma mitra	best hit
ASV927	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV928	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV929	species	Gasterosteus aculeatus	Eukaryota	Chordata	Actinopteri	Perciformes	Gasterosteidae	Gasterosteus	Gasterosteus aculeatus	lca
ASV930	genus	Gadus	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	no identification	lca
ASV931	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV932	species	Menidia menidia	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Menidia	Menidia menidia	lca
ASV933	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV934	species	Merluccius bilinearis	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius bilinearis	lca
ASV935	species	uncultured Gammaproteobacteria bacterium	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	unknown order	unknown family	unknown genus	uncultured Gammaproteobacteria bacterium	best hit
ASV936	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV937	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV938	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV940	species	Merluccius bilinearis	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius bilinearis	lca
ASV941	family	Gadidae	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	no identification	no identification	lca
ASV942	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV943	species	Merluccius bilinearis	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius bilinearis	best hit
ASV944	species	Gasterosteus aculeatus	Eukaryota	Chordata	Actinopteri	Perciformes	Gasterosteidae	Gasterosteus	Gasterosteus aculeatus	best hit
ASV945	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV946	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV948	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV950	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV951	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV952	species	uncultured Gammaproteobacteria bacterium	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	unknown order	unknown family	unknown genus	uncultured Gammaproteobacteria bacterium	best hit
ASV953	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV954	species	Chorda asiatica	Eukaryota	unknown phylum	Phaeophyceae	Laminariales	Chordaceae	Chorda	Chorda asiatica	best hit
ASV955	genus	unknown genus	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	no identification	lca
ASV957	species	uncultured eukaryotic phytoplankton	Eukaryota	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured eukaryotic phytoplankton	best hit
ASV958	species	Merluccius bilinearis	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius bilinearis	best hit
ASV960	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV961	species	uncultured Planctomycetaceae bacterium	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	unknown genus	uncultured Planctomycetaceae bacterium	best hit
ASV962	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV963	species	Planoglabratella opercularis	Eukaryota	Foraminifera	unknown class	Rotaliida	Glabratellidae	Planoglabratella	Planoglabratella opercularis	best hit
ASV964	species	uncultured Planctomycetota bacterium	Pseudomonadati	Planctomycetota	unknown class	unknown order	unknown family	unknown genus	uncultured Planctomycetota bacterium	best hit
ASV965	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV967	species	uncultured Planctomycetaceae bacterium	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	unknown genus	uncultured Planctomycetaceae bacterium	best hit
ASV968	species	uncultured Verrucomicrobiota bacterium	Pseudomonadati	Verrucomicrobiota	unknown class	unknown order	unknown family	unknown genus	uncultured Verrucomicrobiota bacterium	best hit
ASV969	species	uncultured Planctomycetaceae bacterium	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	unknown genus	uncultured Planctomycetaceae bacterium	best hit
ASV970	species	Skeletonema dohrnii	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema dohrnii	best hit
ASV971	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV972	species	Psychromonas sp.	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas sp.	best hit
ASV973	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV974	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV975	species	Clupea harengus	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea harengus	best hit
ASV976	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV977	species	Menidia menidia	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Menidia	Menidia menidia	lca
ASV978	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV979	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV980	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV981	species	uncultured Planctomycetaceae bacterium	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	unknown genus	uncultured Planctomycetaceae bacterium	best hit
ASV982	species	Fundulus heteroclitus	Eukaryota	Chordata	Actinopteri	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus heteroclitus	best hit
ASV983	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV984	species	uncultured marine bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured marine bacterium	best hit
ASV985	species	uncultured Planctomycetaceae bacterium	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	unknown genus	uncultured Planctomycetaceae bacterium	best hit
ASV987	genus	Artediellus	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Artediellus	no identification	lca
ASV988	species	Colwellia sp.	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia sp.	best hit
ASV989	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV990	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV991	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV993	species	Mola mola	Eukaryota	Chordata	Actinopteri	Tetraodontiformes	Molidae	Mola	Mola mola	lca
ASV994	species	Scomber scombrus	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Scomber	Scomber scombrus	lca
ASV995	species	Helicopedinella sp. RCC2284	Eukaryota	unknown phylum	Dictyochophyceae	Pedinellales	unknown family	Helicopedinella	Helicopedinella sp. RCC2284	best hit
ASV996	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV997	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV998	species	uncultured phototrophic eukaryote	Eukaryota	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured phototrophic eukaryote	best hit
ASV999	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1001	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1002	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1003	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1004	species	uncultured Planctomycetota bacterium	Pseudomonadati	Planctomycetota	unknown class	unknown order	unknown family	unknown genus	uncultured Planctomycetota bacterium	best hit
ASV1005	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1006	species	uncultured Planctomycetota bacterium	Pseudomonadati	Planctomycetota	unknown class	unknown order	unknown family	unknown genus	uncultured Planctomycetota bacterium	best hit
ASV1007	species	Sundstroemia setigera	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Sundstroemia	Sundstroemia setigera	best hit
ASV1008	species	Aureococcus anophagefferens	Eukaryota	unknown phylum	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Aureococcus	Aureococcus anophagefferens	best hit
ASV1009	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV1010	species	uncultured marine bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured marine bacterium	best hit
ASV1011	species	Hemiselmis cryptochromatica	Eukaryota	unknown phylum	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis cryptochromatica	best hit
ASV1012	species	Tetraparma gracilis	Eukaryota	unknown phylum	Bolidophyceae	Parmales	Triparmaceae	Tetraparma	Tetraparma gracilis	best hit
ASV1013	species	Bos taurus	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos taurus	best hit
ASV1016	species	Osmerus mordax	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus	Osmerus mordax	best hit
ASV1019	species	uncultured Phalacroma	Eukaryota	unknown phylum	Dinophyceae	Dinophysales	Dinophysaceae	unknown genus	uncultured Phalacroma	best hit
ASV1020	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1021	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1022	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV1023	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1024	species	uncultured Gammaproteobacteria bacterium	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	unknown order	unknown family	unknown genus	uncultured Gammaproteobacteria bacterium	best hit
ASV1026	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1027	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1029	species	uncultured cyanobacterium	Bacillati	Cyanobacteriota	unknown class	unknown order	unknown family	unknown genus	uncultured cyanobacterium	best hit
ASV1030	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1031	species	uncultured archaeon	Archaea	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured archaeon	best hit
ASV1032	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1033	species	Psychrobium sp. nBUS_13	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Psychrobium	Psychrobium sp. nBUS_13	best hit
ASV1034	species	Fundulus heteroclitus	Eukaryota	Chordata	Actinopteri	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus heteroclitus	lca
ASV1035	species	Clupea harengus	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea harengus	best hit
ASV1036	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1037	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV1038	species	Pseudothioglobus sp. nBUS_23	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	unknown order	Candidatus Pseudothioglobaceae	Candidatus Pseudothioglobus	Pseudothioglobus sp. nBUS_23	best hit
ASV1039	species	uncultured marine bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured marine bacterium	best hit
ASV1040	species	Gadus morhua	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	Gadus morhua	best hit
ASV1041	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1042	species	Leptocylindrus danicus	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus danicus	best hit
ASV1043	species	uncultured Phycisphaeraceae bacterium	Pseudomonadati	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	unknown genus	uncultured Phycisphaeraceae bacterium	best hit
ASV1044	species	Stephanopyxis turris	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris	best hit
ASV1045	species	uncultured Planctomycetota bacterium	Pseudomonadati	Planctomycetota	unknown class	unknown order	unknown family	unknown genus	uncultured Planctomycetota bacterium	best hit
ASV1046	species	Liparis miostomus	Eukaryota	Chordata	Actinopteri	Perciformes	Liparidae	Liparis	Liparis miostomus	best hit
ASV1047	species	Rubripirellula lacrimiformis	Pseudomonadati	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rubripirellula	Rubripirellula lacrimiformis	best hit
ASV1048	species	Prasinoderma singulare	Viridiplantae	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	Prasinoderma	Prasinoderma singulare	best hit
ASV1049	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1050	species	uncultured marine bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured marine bacterium	best hit
ASV1051	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1052	species	Scomberesox saurus	Eukaryota	Chordata	Actinopteri	Beloniformes	Belonidae	Scomberesox	Scomberesox saurus	best hit
ASV1053	species	uncultured Planctomycetota bacterium	Pseudomonadati	Planctomycetota	unknown class	unknown order	unknown family	unknown genus	uncultured Planctomycetota bacterium	best hit
ASV1054	species	uncultured Planctomycetota bacterium	Pseudomonadati	Planctomycetota	unknown class	unknown order	unknown family	unknown genus	uncultured Planctomycetota bacterium	best hit
ASV1055	species	Liparis miostomus	Eukaryota	Chordata	Actinopteri	Perciformes	Liparidae	Liparis	Liparis miostomus	best hit
ASV1056	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1058	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1059	species	Morone americana	Eukaryota	Chordata	Actinopteri	unknown order	Moronidae	Morone	Morone americana	best hit
ASV1060	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1061	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1062	species	uncultured diatom	Eukaryota	Bacillariophyta	unknown class	unknown order	unknown family	unknown genus	uncultured diatom	best hit
ASV1063	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
ASV1064	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1065	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1066	species	Osmerus mordax	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus	Osmerus mordax	best hit
ASV1067	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1068	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1069	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	best hit
ASV1070	species	uncultured bacterium	Bacteria	unknown phylum	unknown class	unknown order	unknown family	unknown genus	uncultured bacterium	lca
